Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Inventory_Level,System_Count,Physical_Count,Variance,Defect_Flag,Shrink_Flag,Accuracy_Flag,Severity,Supplier_Lead_Time_Days,Reorder_Point,Units_Sold,Order_Quantity,Unit_Cost,Unit_Price,Demand_Forecast,Promotion_Flag,YearMonth,Week,Quarter
2024-06-14,SKU_24,WH_1,SUP_2,West,431,431,431,0,0,0,Accurate,Accurate,2,288,23,0,6.14,10.22,24.25,0,2024-06,24,2
2024-06-15,SKU_24,WH_1,SUP_2,South,409,409,409,0,0,0,Accurate,Accurate,2,288,22,0,6.14,10.22,20.77,0,2024-06,24,2
2024-06-16,SKU_24,WH_1,SUP_2,North,384,384,384,0,0,0,Accurate,Accurate,2,288,25,0,6.14,10.22,25.6,0,2024-06,24,2
2024-06-17,SKU_24,WH_1,SUP_2,South,362,362,362,0,0,0,Accurate,Accurate,2,288,22,0,6.14,10.22,21.83,0,2024-06,25,2
2024-06-18,SKU_24,WH_1,SUP_2,North,346,346,346,0,0,0,Accurate,Accurate,2,288,16,0,6.14,10.22,16.61,0,2024-06,25,2
2024-06-19,SKU_24,WH_1,SUP_2,East,326,326,326,0,0,0,Accurate,Accurate,2,288,20,0,6.14,10.22,18.7,0,2024-06,25,2
2024-06-20,SKU_24,WH_1,SUP_2,South,309,309,309,0,0,0,Accurate,Accurate,2,288,17,0,6.14,10.22,10.66,0,2024-06,25,2
2024-06-21,SKU_24,WH_1,SUP_2,East,280,280,280,0,0,0,Accurate,Accurate,2,288,29,0,6.14,10.22,29.68,0,2024-06,25,2
2024-06-22,SKU_24,WH_1,SUP_2,East,599,599,599,0,0,0,Accurate,Accurate,2,288,7,326,6.14,10.22,13.5,1,2024-06,25,2
2024-06-23,SKU_24,WH_1,SUP_2,West,569,569,569,0,0,0,Accurate,Accurate,2,288,30,0,6.14,10.22,30.53,0,2024-06,25,2
2024-06-24,SKU_24,WH_1,SUP_2,East,545,545,545,0,0,0,Accurate,Accurate,2,288,24,0,6.14,10.22,25.57,0,2024-06,26,2
2024-06-25,SKU_24,WH_1,SUP_2,West,523,523,523,0,0,0,Accurate,Accurate,2,288,22,0,6.14,10.22,17.62,0,2024-06,26,2
2024-06-26,SKU_24,WH_1,SUP_2,East,504,504,511,7,1,0,Inaccurate,Moderate,2,288,19,0,6.14,10.22,17.61,0,2024-06,26,2
2024-06-27,SKU_24,WH_1,SUP_2,East,482,482,482,0,0,0,Accurate,Accurate,2,288,22,0,6.14,10.22,17.68,0,2024-06,26,2
2024-06-28,SKU_24,WH_1,SUP_2,West,464,464,464,0,0,0,Accurate,Accurate,2,288,18,0,6.14,10.22,19.1,0,2024-06,26,2
2024-06-29,SKU_24,WH_1,SUP_2,West,440,440,440,0,0,0,Accurate,Accurate,2,288,24,0,6.14,10.22,25.63,1,2024-06,26,2
2024-06-30,SKU_24,WH_1,SUP_2,North,418,418,418,0,0,0,Accurate,Accurate,2,288,22,0,6.14,10.22,24.45,0,2024-06,26,2
2024-07-01,SKU_24,WH_1,SUP_2,North,397,397,397,0,0,0,Accurate,Accurate,2,288,21,0,6.14,10.22,17.26,0,2024-07,27,3
2024-07-02,SKU_24,WH_1,SUP_2,North,376,376,376,0,0,0,Accurate,Accurate,2,288,21,0,6.14,10.22,20.09,0,2024-07,27,3
2024-07-03,SKU_24,WH_1,SUP_2,West,349,349,349,0,0,0,Accurate,Accurate,2,288,27,0,6.14,10.22,24.4,0,2024-07,27,3
2024-07-04,SKU_24,WH_1,SUP_2,South,331,331,331,0,0,0,Accurate,Accurate,2,288,18,0,6.14,10.22,17.58,1,2024-07,27,3
2024-07-05,SKU_24,WH_1,SUP_2,East,320,320,320,0,0,0,Accurate,Accurate,2,288,11,0,6.14,10.22,9.33,0,2024-07,27,3
2024-07-06,SKU_24,WH_1,SUP_2,South,305,305,305,0,0,0,Accurate,Accurate,2,288,15,0,6.14,10.22,14.73,0,2024-07,27,3
2024-07-07,SKU_24,WH_1,SUP_2,East,288,288,288,0,0,0,Accurate,Accurate,2,288,17,0,6.14,10.22,15.36,0,2024-07,27,3
2024-07-08,SKU_24,WH_1,SUP_2,West,751,751,751,0,0,0,Accurate,Accurate,2,288,20,483,6.14,10.22,19.36,1,2024-07,28,3
2024-07-09,SKU_24,WH_1,SUP_2,South,738,738,738,0,0,0,Accurate,Accurate,2,288,13,0,6.14,10.22,10.66,0,2024-07,28,3
2024-07-10,SKU_24,WH_1,SUP_2,South,724,724,724,0,0,0,Accurate,Accurate,2,288,14,0,6.14,10.22,16.7,0,2024-07,28,3
2024-07-11,SKU_24,WH_1,SUP_2,South,708,708,708,0,0,0,Accurate,Accurate,2,288,16,0,6.14,10.22,13.99,0,2024-07,28,3
2024-07-12,SKU_24,WH_1,SUP_2,North,689,689,689,0,0,0,Accurate,Accurate,2,288,19,0,6.14,10.22,17.43,0,2024-07,28,3
2024-07-13,SKU_24,WH_1,SUP_2,East,666,666,666,0,0,0,Accurate,Accurate,2,288,23,0,6.14,10.22,24.46,0,2024-07,28,3
2024-07-14,SKU_24,WH_1,SUP_2,West,644,644,643,-1,0,1,Inaccurate,Minor,2,288,22,0,6.14,10.22,22.38,1,2024-07,28,3
2024-07-15,SKU_24,WH_1,SUP_2,East,631,631,631,0,0,0,Accurate,Accurate,2,288,13,0,6.14,10.22,19.48,0,2024-07,29,3
2024-07-16,SKU_24,WH_1,SUP_2,South,615,615,615,0,0,0,Accurate,Accurate,2,288,16,0,6.14,10.22,20.2,0,2024-07,29,3
2024-07-17,SKU_24,WH_1,SUP_2,South,597,597,597,0,0,0,Accurate,Accurate,2,288,18,0,6.14,10.22,25.25,0,2024-07,29,3
2024-07-18,SKU_24,WH_1,SUP_2,West,580,580,580,0,0,0,Accurate,Accurate,2,288,17,0,6.14,10.22,13.51,0,2024-07,29,3
2024-07-19,SKU_24,WH_1,SUP_2,West,562,562,562,0,0,0,Accurate,Accurate,2,288,18,0,6.14,10.22,18.88,0,2024-07,29,3
2024-07-20,SKU_24,WH_1,SUP_2,West,545,545,531,-14,1,1,Inaccurate,Moderate,2,288,17,0,6.14,10.22,19.07,0,2024-07,29,3
2024-07-21,SKU_24,WH_1,SUP_2,North,530,530,530,0,0,0,Accurate,Accurate,2,288,15,0,6.14,10.22,16.73,0,2024-07,29,3
2024-07-22,SKU_24,WH_1,SUP_2,South,516,516,516,0,0,0,Accurate,Accurate,2,288,14,0,6.14,10.22,18.01,0,2024-07,30,3
2024-07-23,SKU_24,WH_1,SUP_2,East,503,503,503,0,0,0,Accurate,Accurate,2,288,13,0,6.14,10.22,11.37,0,2024-07,30,3
2024-07-24,SKU_24,WH_1,SUP_2,North,491,491,491,0,0,0,Accurate,Accurate,2,288,12,0,6.14,10.22,13.86,0,2024-07,30,3
2024-07-25,SKU_24,WH_1,SUP_2,East,478,478,478,0,0,0,Accurate,Accurate,2,288,13,0,6.14,10.22,11.43,0,2024-07,30,3
2024-07-26,SKU_24,WH_1,SUP_2,West,458,458,458,0,0,0,Accurate,Accurate,2,288,20,0,6.14,10.22,21.03,0,2024-07,30,3
2024-07-27,SKU_24,WH_1,SUP_2,West,433,433,433,0,0,0,Accurate,Accurate,2,288,25,0,6.14,10.22,27.18,0,2024-07,30,3
2024-07-28,SKU_24,WH_1,SUP_2,North,416,416,416,0,0,0,Accurate,Accurate,2,288,17,0,6.14,10.22,23.38,0,2024-07,30,3
2024-07-29,SKU_24,WH_1,SUP_2,West,400,400,400,0,0,0,Accurate,Accurate,2,288,16,0,6.14,10.22,17.38,0,2024-07,31,3
2024-07-30,SKU_24,WH_1,SUP_2,North,380,380,380,0,0,0,Accurate,Accurate,2,288,20,0,6.14,10.22,17.49,0,2024-07,31,3
2024-07-31,SKU_24,WH_1,SUP_2,South,366,366,385,19,1,0,Inaccurate,Critical,2,288,14,0,6.14,10.22,16.47,0,2024-07,31,3
2024-08-01,SKU_24,WH_1,SUP_2,West,347,347,347,0,0,0,Accurate,Accurate,2,288,19,0,6.14,10.22,16.54,0,2024-08,31,3
2024-08-02,SKU_24,WH_1,SUP_2,South,331,331,331,0,0,0,Accurate,Accurate,2,288,16,0,6.14,10.22,17.2,0,2024-08,31,3
2024-08-03,SKU_24,WH_1,SUP_2,East,312,312,312,0,0,0,Accurate,Accurate,2,288,19,0,6.14,10.22,19.6,0,2024-08,31,3
2024-08-04,SKU_24,WH_1,SUP_2,North,298,298,298,0,0,0,Accurate,Accurate,2,288,14,0,6.14,10.22,18.61,0,2024-08,31,3
2024-08-05,SKU_24,WH_1,SUP_2,West,280,280,280,0,0,0,Accurate,Accurate,2,288,18,0,6.14,10.22,19.14,0,2024-08,32,3
2024-08-06,SKU_24,WH_1,SUP_2,South,552,552,552,0,0,0,Accurate,Accurate,2,288,22,294,6.14,10.22,21.39,0,2024-08,32,3
2024-08-07,SKU_24,WH_1,SUP_2,North,539,539,539,0,0,0,Accurate,Accurate,2,288,13,0,6.14,10.22,14.93,0,2024-08,32,3
2024-08-08,SKU_24,WH_1,SUP_2,North,532,532,532,0,0,0,Accurate,Accurate,2,288,7,0,6.14,10.22,11.41,0,2024-08,32,3
2024-08-09,SKU_24,WH_1,SUP_2,South,515,515,515,0,0,0,Accurate,Accurate,2,288,17,0,6.14,10.22,18.38,0,2024-08,32,3
2024-08-10,SKU_24,WH_1,SUP_2,West,503,503,486,-17,1,1,Inaccurate,Critical,2,288,12,0,6.14,10.22,12.24,0,2024-08,32,3
2024-08-11,SKU_24,WH_1,SUP_2,East,499,499,499,0,0,0,Accurate,Accurate,2,288,4,0,6.14,10.22,6.35,0,2024-08,32,3
2024-08-12,SKU_24,WH_1,SUP_2,West,484,484,484,0,0,0,Accurate,Accurate,2,288,15,0,6.14,10.22,18.41,0,2024-08,33,3
2024-08-13,SKU_24,WH_1,SUP_2,North,469,469,469,0,0,0,Accurate,Accurate,2,288,15,0,6.14,10.22,16.98,0,2024-08,33,3
2024-08-14,SKU_24,WH_1,SUP_2,South,458,458,458,0,0,0,Accurate,Accurate,2,288,11,0,6.14,10.22,12.35,0,2024-08,33,3
2024-08-15,SKU_24,WH_1,SUP_2,South,447,447,447,0,0,0,Accurate,Accurate,2,288,11,0,6.14,10.22,15.69,0,2024-08,33,3
2024-08-16,SKU_24,WH_1,SUP_2,West,432,432,432,0,0,0,Accurate,Accurate,2,288,15,0,6.14,10.22,15.95,0,2024-08,33,3
2024-08-17,SKU_24,WH_1,SUP_2,North,414,414,414,0,0,0,Accurate,Accurate,2,288,18,0,6.14,10.22,21.27,0,2024-08,33,3
2024-08-18,SKU_24,WH_1,SUP_2,North,396,396,396,0,0,0,Accurate,Accurate,2,288,18,0,6.14,10.22,22.01,1,2024-08,33,3
2024-08-19,SKU_24,WH_1,SUP_2,West,390,390,390,0,0,0,Accurate,Accurate,2,288,6,0,6.14,10.22,11.73,0,2024-08,34,3
2024-08-20,SKU_24,WH_1,SUP_2,West,390,390,390,0,0,0,Accurate,Accurate,2,288,0,0,6.14,10.22,0.0,0,2024-08,34,3
2024-08-21,SKU_24,WH_1,SUP_2,East,381,381,381,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,12.31,0,2024-08,34,3
2024-08-22,SKU_24,WH_1,SUP_2,West,367,367,367,0,0,0,Accurate,Accurate,2,288,14,0,6.14,10.22,14.95,0,2024-08,34,3
2024-08-23,SKU_24,WH_1,SUP_2,North,357,357,357,0,0,0,Accurate,Accurate,2,288,10,0,6.14,10.22,6.67,1,2024-08,34,3
2024-08-24,SKU_24,WH_1,SUP_2,South,343,343,343,0,0,0,Accurate,Accurate,2,288,14,0,6.14,10.22,17.75,0,2024-08,34,3
2024-08-25,SKU_24,WH_1,SUP_2,South,333,333,333,0,0,0,Accurate,Accurate,2,288,10,0,6.14,10.22,8.51,0,2024-08,34,3
2024-08-26,SKU_24,WH_1,SUP_2,West,333,333,333,0,0,0,Accurate,Accurate,2,288,0,0,6.14,10.22,0.0,1,2024-08,35,3
2024-08-27,SKU_24,WH_1,SUP_2,East,324,324,324,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,11.55,0,2024-08,35,3
2024-08-28,SKU_24,WH_1,SUP_2,South,314,314,314,0,0,0,Accurate,Accurate,2,288,10,0,6.14,10.22,12.4,0,2024-08,35,3
2024-08-29,SKU_24,WH_1,SUP_2,East,302,302,302,0,0,0,Accurate,Accurate,2,288,12,0,6.14,10.22,11.22,0,2024-08,35,3
2024-08-30,SKU_24,WH_1,SUP_2,West,282,282,282,0,0,0,Accurate,Accurate,2,288,20,0,6.14,10.22,14.99,0,2024-08,35,3
2024-08-31,SKU_24,WH_1,SUP_2,North,572,572,572,0,0,0,Accurate,Accurate,2,288,12,302,6.14,10.22,15.41,0,2024-08,35,3
2024-09-01,SKU_24,WH_1,SUP_2,East,566,566,566,0,0,0,Accurate,Accurate,2,288,6,0,6.14,10.22,4.73,0,2024-09,35,3
2024-09-02,SKU_24,WH_1,SUP_2,South,542,542,542,0,0,0,Accurate,Accurate,2,288,24,0,6.14,10.22,25.29,0,2024-09,36,3
2024-09-03,SKU_24,WH_1,SUP_2,East,532,532,532,0,0,0,Accurate,Accurate,2,288,10,0,6.14,10.22,10.7,1,2024-09,36,3
2024-09-04,SKU_24,WH_1,SUP_2,North,524,524,524,0,0,0,Accurate,Accurate,2,288,8,0,6.14,10.22,6.23,0,2024-09,36,3
2024-09-05,SKU_24,WH_1,SUP_2,South,515,515,515,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,14.49,0,2024-09,36,3
2024-09-06,SKU_24,WH_1,SUP_2,East,506,506,506,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,6.95,0,2024-09,36,3
2024-09-07,SKU_24,WH_1,SUP_2,South,492,492,492,0,0,0,Accurate,Accurate,2,288,14,0,6.14,10.22,12.75,0,2024-09,36,3
2024-09-08,SKU_24,WH_1,SUP_2,East,477,477,477,0,0,0,Accurate,Accurate,2,288,15,0,6.14,10.22,15.36,1,2024-09,36,3
2024-09-09,SKU_24,WH_1,SUP_2,North,462,462,462,0,0,0,Accurate,Accurate,2,288,15,0,6.14,10.22,13.96,0,2024-09,37,3
2024-09-10,SKU_24,WH_1,SUP_2,South,449,449,449,0,0,0,Accurate,Accurate,2,288,13,0,6.14,10.22,9.3,0,2024-09,37,3
2024-09-11,SKU_24,WH_1,SUP_2,South,437,437,437,0,0,0,Accurate,Accurate,2,288,12,0,6.14,10.22,14.46,0,2024-09,37,3
2024-09-12,SKU_24,WH_1,SUP_2,South,431,431,431,0,0,0,Accurate,Accurate,2,288,6,0,6.14,10.22,7.33,0,2024-09,37,3
2024-09-13,SKU_24,WH_1,SUP_2,West,424,424,424,0,0,0,Accurate,Accurate,2,288,7,0,6.14,10.22,10.08,0,2024-09,37,3
2024-09-14,SKU_24,WH_1,SUP_2,West,409,409,409,0,0,0,Accurate,Accurate,2,288,15,0,6.14,10.22,14.39,0,2024-09,37,3
2024-09-15,SKU_24,WH_1,SUP_2,East,401,401,401,0,0,0,Accurate,Accurate,2,288,8,0,6.14,10.22,9.14,0,2024-09,37,3
2024-09-16,SKU_24,WH_1,SUP_2,South,392,392,392,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,13.02,0,2024-09,38,3
2024-09-17,SKU_24,WH_1,SUP_2,East,391,391,391,0,0,0,Accurate,Accurate,2,288,1,0,6.14,10.22,3.7,0,2024-09,38,3
2024-09-18,SKU_24,WH_1,SUP_2,East,379,379,379,0,0,0,Accurate,Accurate,2,288,12,0,6.14,10.22,9.08,0,2024-09,38,3
2024-09-19,SKU_24,WH_1,SUP_2,East,370,370,370,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,7.36,0,2024-09,38,3
2024-09-20,SKU_24,WH_1,SUP_2,West,362,362,362,0,0,0,Accurate,Accurate,2,288,8,0,6.14,10.22,9.32,0,2024-09,38,3
2024-09-21,SKU_24,WH_1,SUP_2,North,355,355,355,0,0,0,Accurate,Accurate,2,288,7,0,6.14,10.22,6.31,0,2024-09,38,3
2024-09-22,SKU_24,WH_1,SUP_2,South,352,352,352,0,0,0,Accurate,Accurate,2,288,3,0,6.14,10.22,3.77,1,2024-09,38,3
2024-09-23,SKU_24,WH_1,SUP_2,West,346,346,346,0,0,0,Accurate,Accurate,2,288,6,0,6.14,10.22,7.51,0,2024-09,39,3
2024-09-24,SKU_24,WH_1,SUP_2,West,336,336,336,0,0,0,Accurate,Accurate,2,288,10,0,6.14,10.22,9.37,0,2024-09,39,3
2024-09-25,SKU_24,WH_1,SUP_2,West,326,326,326,0,0,0,Accurate,Accurate,2,288,10,0,6.14,10.22,4.62,1,2024-09,39,3
2024-09-26,SKU_24,WH_1,SUP_2,North,318,318,318,0,0,0,Accurate,Accurate,2,288,8,0,6.14,10.22,13.8,0,2024-09,39,3
2024-09-27,SKU_24,WH_1,SUP_2,South,311,311,311,0,0,0,Accurate,Accurate,2,288,7,0,6.14,10.22,10.27,0,2024-09,39,3
2024-09-28,SKU_24,WH_1,SUP_2,East,304,304,304,0,0,0,Accurate,Accurate,2,288,7,0,6.14,10.22,8.81,0,2024-09,39,3
2024-09-29,SKU_24,WH_1,SUP_2,South,300,300,300,0,0,0,Accurate,Accurate,2,288,4,0,6.14,10.22,2.74,0,2024-09,39,3
2024-09-30,SKU_24,WH_1,SUP_2,South,290,290,290,0,0,0,Accurate,Accurate,2,288,10,0,6.14,10.22,11.77,0,2024-09,40,3
2024-10-01,SKU_24,WH_1,SUP_2,North,283,283,283,0,0,0,Accurate,Accurate,2,288,7,0,6.14,10.22,4.73,0,2024-10,40,4
2024-10-02,SKU_24,WH_1,SUP_2,East,558,558,558,0,0,0,Accurate,Accurate,2,288,4,279,6.14,10.22,5.33,0,2024-10,40,4
2024-10-03,SKU_24,WH_1,SUP_2,West,552,552,552,0,0,0,Accurate,Accurate,2,288,6,0,6.14,10.22,8.81,0,2024-10,40,4
2024-10-04,SKU_24,WH_1,SUP_2,West,544,544,544,0,0,0,Accurate,Accurate,2,288,8,0,6.14,10.22,8.75,0,2024-10,40,4
2024-10-05,SKU_24,WH_1,SUP_2,North,533,533,533,0,0,0,Accurate,Accurate,2,288,11,0,6.14,10.22,11.58,0,2024-10,40,4
2024-10-06,SKU_24,WH_1,SUP_2,South,524,524,524,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,6.28,1,2024-10,40,4
2024-10-07,SKU_24,WH_1,SUP_2,North,514,514,514,0,0,0,Accurate,Accurate,2,288,10,0,6.14,10.22,6.8,0,2024-10,41,4
2024-10-08,SKU_24,WH_1,SUP_2,West,504,504,504,0,0,0,Accurate,Accurate,2,288,10,0,6.14,10.22,9.78,0,2024-10,41,4
2024-10-09,SKU_24,WH_1,SUP_2,South,497,497,497,0,0,0,Accurate,Accurate,2,288,7,0,6.14,10.22,5.72,0,2024-10,41,4
2024-10-10,SKU_24,WH_1,SUP_2,North,491,491,491,0,0,0,Accurate,Accurate,2,288,6,0,6.14,10.22,6.48,0,2024-10,41,4
2024-10-11,SKU_24,WH_1,SUP_2,North,488,488,488,0,0,0,Accurate,Accurate,2,288,3,0,6.14,10.22,1.87,0,2024-10,41,4
2024-10-12,SKU_24,WH_1,SUP_2,North,479,479,479,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,3.53,0,2024-10,41,4
2024-10-13,SKU_24,WH_1,SUP_2,North,468,468,468,0,0,0,Accurate,Accurate,2,288,11,0,6.14,10.22,12.26,0,2024-10,41,4
2024-10-14,SKU_24,WH_1,SUP_2,West,455,455,455,0,0,0,Accurate,Accurate,2,288,13,0,6.14,10.22,9.57,0,2024-10,42,4
2024-10-15,SKU_24,WH_1,SUP_2,West,448,448,448,0,0,0,Accurate,Accurate,2,288,7,0,6.14,10.22,7.16,0,2024-10,42,4
2024-10-16,SKU_24,WH_1,SUP_2,North,434,434,434,0,0,0,Accurate,Accurate,2,288,14,0,6.14,10.22,11.64,0,2024-10,42,4
2024-10-17,SKU_24,WH_1,SUP_2,East,426,426,426,0,0,0,Accurate,Accurate,2,288,8,0,6.14,10.22,10.96,0,2024-10,42,4
2024-10-18,SKU_24,WH_1,SUP_2,West,403,403,403,0,0,0,Accurate,Accurate,2,288,23,0,6.14,10.22,31.34,0,2024-10,42,4
2024-10-19,SKU_24,WH_1,SUP_2,East,402,402,402,0,0,0,Accurate,Accurate,2,288,1,0,6.14,10.22,1.16,0,2024-10,42,4
2024-10-20,SKU_24,WH_1,SUP_2,South,399,399,399,0,0,0,Accurate,Accurate,2,288,3,0,6.14,10.22,2.43,0,2024-10,42,4
2024-10-21,SKU_24,WH_1,SUP_2,East,386,386,386,0,0,0,Accurate,Accurate,2,288,13,0,6.14,10.22,15.87,0,2024-10,43,4
2024-10-22,SKU_24,WH_1,SUP_2,North,377,377,377,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,7.33,0,2024-10,43,4
2024-10-23,SKU_24,WH_1,SUP_2,East,354,354,354,0,0,0,Accurate,Accurate,2,288,23,0,6.14,10.22,27.77,1,2024-10,43,4
2024-10-24,SKU_24,WH_1,SUP_2,West,346,346,346,0,0,0,Accurate,Accurate,2,288,8,0,6.14,10.22,10.32,0,2024-10,43,4
2024-10-25,SKU_24,WH_1,SUP_2,South,337,337,337,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,12.52,0,2024-10,43,4
2024-10-26,SKU_24,WH_1,SUP_2,South,336,336,336,0,0,0,Accurate,Accurate,2,288,1,0,6.14,10.22,1.3,0,2024-10,43,4
2024-10-27,SKU_24,WH_1,SUP_2,South,322,322,322,0,0,0,Accurate,Accurate,2,288,14,0,6.14,10.22,11.26,0,2024-10,43,4
2024-10-28,SKU_24,WH_1,SUP_2,East,308,308,308,0,0,0,Accurate,Accurate,2,288,14,0,6.14,10.22,14.84,0,2024-10,44,4
2024-10-29,SKU_24,WH_1,SUP_2,South,296,296,296,0,0,0,Accurate,Accurate,2,288,12,0,6.14,10.22,14.81,0,2024-10,44,4
2024-10-30,SKU_24,WH_1,SUP_2,North,276,276,276,0,0,0,Accurate,Accurate,2,288,20,0,6.14,10.22,20.06,0,2024-10,44,4
2024-10-31,SKU_24,WH_1,SUP_2,South,562,562,562,0,0,0,Accurate,Accurate,2,288,12,298,6.14,10.22,9.34,0,2024-10,44,4
2024-11-01,SKU_24,WH_1,SUP_2,East,540,540,540,0,0,0,Accurate,Accurate,2,288,22,0,6.14,10.22,19.29,1,2024-11,44,4
2024-11-02,SKU_24,WH_1,SUP_2,East,529,529,529,0,0,0,Accurate,Accurate,2,288,11,0,6.14,10.22,13.7,0,2024-11,44,4
2024-11-03,SKU_24,WH_1,SUP_2,South,514,514,514,0,0,0,Accurate,Accurate,2,288,15,0,6.14,10.22,8.18,0,2024-11,44,4
2024-11-04,SKU_24,WH_1,SUP_2,East,503,503,512,9,1,0,Inaccurate,Moderate,2,288,11,0,6.14,10.22,9.93,0,2024-11,45,4
2024-11-05,SKU_24,WH_1,SUP_2,East,491,491,491,0,0,0,Accurate,Accurate,2,288,12,0,6.14,10.22,10.6,0,2024-11,45,4
2024-11-06,SKU_24,WH_1,SUP_2,West,476,476,476,0,0,0,Accurate,Accurate,2,288,15,0,6.14,10.22,15.83,1,2024-11,45,4
2024-11-07,SKU_24,WH_1,SUP_2,East,464,464,464,0,0,0,Accurate,Accurate,2,288,12,0,6.14,10.22,16.31,0,2024-11,45,4
2024-11-08,SKU_24,WH_1,SUP_2,West,451,451,451,0,0,0,Accurate,Accurate,2,288,13,0,6.14,10.22,11.27,0,2024-11,45,4
2024-11-09,SKU_24,WH_1,SUP_2,West,435,435,435,0,0,0,Accurate,Accurate,2,288,16,0,6.14,10.22,19.16,0,2024-11,45,4
2024-11-10,SKU_24,WH_1,SUP_2,West,424,424,424,0,0,0,Accurate,Accurate,2,288,11,0,6.14,10.22,8.37,0,2024-11,45,4
2024-11-11,SKU_24,WH_1,SUP_2,South,413,413,409,-4,0,1,Inaccurate,Minor,2,288,11,0,6.14,10.22,12.1,0,2024-11,46,4
2024-11-12,SKU_24,WH_1,SUP_2,North,397,397,397,0,0,0,Accurate,Accurate,2,288,16,0,6.14,10.22,14.57,1,2024-11,46,4
2024-11-13,SKU_24,WH_1,SUP_2,West,375,375,375,0,0,0,Accurate,Accurate,2,288,22,0,6.14,10.22,21.47,0,2024-11,46,4
2024-11-14,SKU_24,WH_1,SUP_2,South,364,364,364,0,0,0,Accurate,Accurate,2,288,11,0,6.14,10.22,10.33,0,2024-11,46,4
2024-11-15,SKU_24,WH_1,SUP_2,West,353,353,353,0,0,0,Accurate,Accurate,2,288,11,0,6.14,10.22,13.16,0,2024-11,46,4
2024-11-16,SKU_24,WH_1,SUP_2,North,340,340,340,0,0,0,Accurate,Accurate,2,288,13,0,6.14,10.22,11.15,0,2024-11,46,4
2024-11-17,SKU_24,WH_1,SUP_2,East,331,331,331,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,6.11,0,2024-11,46,4
2024-11-18,SKU_24,WH_1,SUP_2,South,317,317,317,0,0,0,Accurate,Accurate,2,288,14,0,6.14,10.22,18.24,0,2024-11,47,4
2024-11-19,SKU_24,WH_1,SUP_2,South,298,298,298,0,0,0,Accurate,Accurate,2,288,19,0,6.14,10.22,23.67,1,2024-11,47,4
2024-11-20,SKU_24,WH_1,SUP_2,East,279,279,279,0,0,0,Accurate,Accurate,2,288,19,0,6.14,10.22,21.99,0,2024-11,47,4
2024-11-21,SKU_24,WH_1,SUP_2,South,677,677,677,0,0,0,Accurate,Accurate,2,288,15,413,6.14,10.22,16.45,0,2024-11,47,4
2024-11-22,SKU_24,WH_1,SUP_2,East,659,659,659,0,0,0,Accurate,Accurate,2,288,18,0,6.14,10.22,12.17,0,2024-11,47,4
2024-11-23,SKU_24,WH_1,SUP_2,West,645,645,645,0,0,0,Accurate,Accurate,2,288,14,0,6.14,10.22,16.2,0,2024-11,47,4
2024-11-24,SKU_24,WH_1,SUP_2,North,628,628,628,0,0,0,Accurate,Accurate,2,288,17,0,6.14,10.22,13.85,0,2024-11,47,4
2024-11-25,SKU_24,WH_1,SUP_2,South,605,605,605,0,0,0,Accurate,Accurate,2,288,23,0,6.14,10.22,27.06,1,2024-11,48,4
2024-11-26,SKU_24,WH_1,SUP_2,East,594,594,594,0,0,0,Accurate,Accurate,2,288,11,0,6.14,10.22,10.48,0,2024-11,48,4
2024-11-27,SKU_24,WH_1,SUP_2,East,570,570,570,0,0,0,Accurate,Accurate,2,288,24,0,6.14,10.22,26.79,0,2024-11,48,4
2024-11-28,SKU_24,WH_1,SUP_2,South,561,561,561,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,8.71,0,2024-11,48,4
2024-11-29,SKU_24,WH_1,SUP_2,South,548,548,548,0,0,0,Accurate,Accurate,2,288,13,0,6.14,10.22,8.75,0,2024-11,48,4
2024-11-30,SKU_24,WH_1,SUP_2,East,532,532,532,0,0,0,Accurate,Accurate,2,288,16,0,6.14,10.22,16.49,0,2024-11,48,4
2024-12-01,SKU_24,WH_1,SUP_2,West,523,523,523,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,13.36,0,2024-12,48,4
2024-12-02,SKU_24,WH_1,SUP_2,West,505,505,505,0,0,0,Accurate,Accurate,2,288,18,0,6.14,10.22,14.4,0,2024-12,49,4
2024-12-03,SKU_24,WH_1,SUP_2,South,496,496,496,0,0,0,Accurate,Accurate,2,288,9,0,6.14,10.22,8.52,0,2024-12,49,4
2024-12-04,SKU_24,WH_1,SUP_2,North,479,479,479,0,0,0,Accurate,Accurate,2,288,17,0,6.14,10.22,18.03,0,2024-12,49,4
